[2026-06-08T16:01:57.171014] Backup dispatch failed for date 2026-05-31: no such table: backup_queue
[2026-06-08T16:01:57.217187] Backup dispatch failed for date 2026-05-30: no such table: backup_queue
2026-06-08 16:02:00 | INFO     | PumpAI | TRANSACTION RECORD | File: test_pipeline_run.png | ExecTime: 1.456s | Tokens: 680 | MathAudit: PASS
2026-06-08 16:02:00 | WARNING  | PumpAI | TRANSACTION RECORD | File: failing_sheet.png | ExecTime: 0.890s | Tokens: 0 | MathAudit: FAIL | ExceptionTrace: ConnectError: Cloud connection timed out.
2026-06-08 16:02:00 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /var/folders/yh/9dmcd1s1575cljl003t9t4dr0000gn/T/tmpzdbxvx38/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-15...
2026-06-08 16:02:01 | INFO     | PumpAI | Saving stock reconciliation entries for date 2026-06-15...
2026-06-08 16:02:01 | INFO     | PumpAI | Stock reconciliation for date 2026-06-15 saved successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-15...
2026-06-08 16:02:01 | INFO     | PumpAI | Double-logged raw millimeter evening dip readings to tank_dip_log for date 2026-06-15.
2026-06-08 16:02:01 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-15...
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:01 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Fetching review queue entries...
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:01 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:01 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Setting credit limit for customer 'Gopalram Ji Dhaba' to 10000.0...
2026-06-08 16:02:01 | INFO     | PumpAI | Credit limit for 'Gopalram Ji Dhaba' successfully configured.
2026-06-08 16:02:01 | INFO     | PumpAI | Saving ledger day for date: 2026-06-10
2026-06-08 16:02:01 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:02:01 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-10.
2026-06-08 16:02:01 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-10.
2026-06-08 16:02:01 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-10...
2026-06-08 16:02:01 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-10: 20000.0 INR.
2026-06-08 16:02:01 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-10...
2026-06-08 16:02:02 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-10...
2026-06-08 16:02:02 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-10...
2026-06-08 16:02:02 | ERROR    | PumpAI | Failed to initialize backup queue database table: disk I/O error
2026-06-08 16:02:02 | WARNING  | PumpAI | Could not record start of dispatch in queue: no such table: backup_queue
2026-06-08 16:02:02 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:02:02 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
[2026-06-08T16:02:02.167984] Backup dispatch failed for date 2026-06-10: no such table: backup_queue
2026-06-08 16:02:02 | WARNING  | PumpAI | Quiet connection / connection protocol error trapped: no such table: backup_queue. Caching task in queue.
2026-06-08 16:02:02 | ERROR    | PumpAI | Failed to update queue states: no such table: backup_queue
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:02 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Saving ledger day for date: 2026-06-05
2026-06-08 16:02:02 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-05.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-05.
2026-06-08 16:02:02 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-05...
2026-06-08 16:02:02 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-05: 42000.0 INR.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-05...
2026-06-08 16:02:02 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-05...
2026-06-08 16:02:02 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-05...
2026-06-08 16:02:02 | ERROR    | PumpAI | Failed to initialize backup queue database table: disk I/O error
2026-06-08 16:02:02 | WARNING  | PumpAI | Could not record start of dispatch in queue: no such table: backup_queue
2026-06-08 16:02:02 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:02:02 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
[2026-06-08T16:02:02.418964] Backup dispatch failed for date 2026-06-05: no such table: backup_queue
2026-06-08 16:02:02 | WARNING  | PumpAI | Quiet connection / connection protocol error trapped: no such table: backup_queue. Caching task in queue.
2026-06-08 16:02:02 | ERROR    | PumpAI | Failed to update queue states: no such table: backup_queue
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:02 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Saving ledger day for date: 2026-06-02
2026-06-08 16:02:02 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-02.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-02.
2026-06-08 16:02:02 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-02...
2026-06-08 16:02:02 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-02: 6000.0 INR.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:02:02 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:02:02 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-02...
2026-06-08 16:02:02 | INFO     | PumpAI | Saving ledger day for date: 2026-06-03
2026-06-08 16:02:02 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:02:02 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:02:02 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-02
2026-06-08 16:02:02 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-03.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-03.
2026-06-08 16:02:02 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-03...
2026-06-08 16:02:02 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-03: 5000.0 INR.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-03...
2026-06-08 16:02:02 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-03...
2026-06-08 16:02:02 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-03...
2026-06-08 16:02:02 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:02:02 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
[2026-06-08T16:02:02.845274] Backup dispatch failed for date 2026-06-03: no such table: backup_queue
2026-06-08 16:02:02 | WARNING  | PumpAI | Quiet connection / connection protocol error trapped: no such table: backup_queue. Caching task in queue.
2026-06-08 16:02:02 | ERROR    | PumpAI | Failed to update queue states: no such table: backup_queue
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:02 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:02 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Saving ledger day for date: 2026-06-15
2026-06-08 16:02:02 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-15.
2026-06-08 16:02:02 | INFO     | PumpAI | Saving DSM shift: Ramesh on 2026-06-15 (Day)...
2026-06-08 16:02:02 | INFO     | PumpAI | DSM shift for Ramesh saved successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-15.
2026-06-08 16:02:02 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-15...
2026-06-08 16:02:02 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-15: 20000.0 INR.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-15...
2026-06-08 16:02:02 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:02:02 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-15...
2026-06-08 16:02:03 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-15...
2026-06-08 16:02:03 | ERROR    | PumpAI | Failed to initialize backup queue database table: disk I/O error
2026-06-08 16:02:03 | WARNING  | PumpAI | Could not record start of dispatch in queue: no such table: backup_queue
2026-06-08 16:02:03 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:02:03 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
[2026-06-08T16:02:03.135606] Backup dispatch failed for date 2026-06-15: no such table: backup_queue
2026-06-08 16:02:03 | WARNING  | PumpAI | Quiet connection / connection protocol error trapped: no such table: backup_queue. Caching task in queue.
2026-06-08 16:02:03 | ERROR    | PumpAI | Failed to update queue states: no such table: backup_queue
2026-06-08 16:02:03 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:02:03 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:02:03 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:03 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:02:03 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
2026-06-08 16:02:03 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:02:03 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_ledger.db...
